tanggal,lokasi,pm25,aqi,kategori,temperatur,curah_hujan,jarak_pandang,kecepatan_angin
2018-05-01,Jakarta Selatan,47.25,129.9,Tidak Sehat Untuk Kelompok Rentan,29.28,0.0,4.2,3.0
2018-05-01,Jakarta Pusat,50.2,137.2,Tidak Sehat Untuk Kelompok Rentan,29.28,0.0,4.2,3.0
2018-05-02,Jakarta Selatan,59.15,152.9,Tidak Sehat,29.33,0.0,4.2,2.3
2018-05-02,Jakarta Pusat,66.1,156.5,Tidak Sehat,29.33,0.0,4.2,2.3
2018-05-03,Jakarta Pusat,73.7,160.4,Tidak Sehat,28.11,7.11,3.8,3.5
2018-05-03,Jakarta Selatan,87.85,167.7,Tidak Sehat,28.11,7.11,3.8,3.5
2018-05-04,Jakarta Pusat,66.3,156.6,Tidak Sehat,29.56,0.0,4.0,2.2
2018-05-04,Jakarta Selatan,75.35,161.2,Tidak Sehat,29.56,0.0,4.0,2.2
2018-05-05,Jakarta Pusat,58.4,152.5,Tidak Sehat,29.94,0.0,4.2,2.1
2018-05-05,Jakarta Selatan,72.0,159.5,Tidak Sehat,29.94,0.0,4.2,2.1
2018-05-06,Jakarta Selatan,55.1,149.3,Tidak Sehat Untuk Kelompok Rentan,30.17,0.0,4.1,3.1
2018-05-06,Jakarta Pusat,35.5,143.4,Tidak Sehat Untuk Kelompok Rentan,30.17,0.0,4.1,3.1
2018-05-07,Jakarta Selatan,35.7,101.5,Tidak Sehat Untuk Kelompok Rentan,30.17,0.0,4.3,3.6
2018-05-07,Jakarta Pusat,35.5,65.1,Sedang,30.17,0.0,4.3,3.6
2018-05-08,Jakarta Pusat,50.5,137.9,Tidak Sehat Untuk Kelompok Rentan,30.11,0.0,4.0,3.0
2018-05-08,Jakarta Selatan,63.1,154.9,Tidak Sehat,30.11,0.0,4.0,3.0
2018-05-09,Jakarta Selatan,51.8,141.1,Tidak Sehat Untuk Kelompok Rentan,30.33,0.0,4.2,2.3
2018-05-09,Jakarta Pusat,54.75,148.4,Tidak Sehat Untuk Kelompok Rentan,30.33,0.0,4.2,2.3
2018-05-10,Jakarta Pusat,52.65,143.2,Tidak Sehat Untuk Kelompok Rentan,30.11,0.0,4.1,3.5
2018-05-10,Jakarta Selatan,44.6,123.4,Tidak Sehat Untuk Kelompok Rentan,30.11,0.0,4.1,3.5
2018-05-11,Jakarta Pusat,41.3,115.3,Tidak Sehat Untuk Kelompok Rentan,29.78,0.0,4.3,3.6
2018-05-11,Jakarta Selatan,49.25,134.9,Tidak Sehat Untuk Kelompok Rentan,29.78,0.0,4.3,3.6
2018-05-12,Jakarta Pusat,60.7,153.7,Tidak Sehat,29.22,0.0,4.0,2.5
2018-05-12,Jakarta Selatan,49.95,136.6,Tidak Sehat Untuk Kelompok Rentan,29.22,0.0,4.0,2.5
2018-05-13,Jakarta Selatan,55.7,151.1,Tidak Sehat,30.28,0.0,4.2,2.2
2018-05-13,Jakarta Pusat,65.6,156.2,Tidak Sehat,30.28,0.0,4.2,2.2
2018-05-14,Jakarta Selatan,70.55,158.8,Tidak Sehat,30.94,0.0,4.3,3.2
2018-05-14,Jakarta Pusat,60.8,153.7,Tidak Sehat,30.94,0.0,4.3,3.2
2018-05-15,Jakarta Selatan,69.2,158.1,Tidak Sehat,29.78,0.0,4.1,2.1
2018-05-15,Jakarta Pusat,77.4,162.3,Tidak Sehat,29.78,0.0,4.1,2.1
2018-05-16,Jakarta Pusat,67.85,157.4,Tidak Sehat,30.17,0.0,4.0,3.0
2018-05-16,Jakarta Selatan,60.15,153.4,Tidak Sehat,30.17,0.0,4.0,3.0
2018-05-17,Jakarta Selatan,48.25,132.4,Tidak Sehat Untuk Kelompok Rentan,28.94,0.0,4.0,0.0
2018-05-17,Jakarta Pusat,45.65,126.0,Tidak Sehat Untuk Kelompok Rentan,28.94,0.0,4.0,0.0
2018-05-18,Jakarta Selatan,52.8,143.6,Tidak Sehat Untuk Kelompok Rentan,29.94,0.0,4.2,3.0
2018-05-18,Jakarta Pusat,45.7,126.1,Tidak Sehat Untuk Kelompok Rentan,29.94,0.0,4.2,3.0
2018-05-19,Jakarta Pusat,41.8,116.5,Tidak Sehat Untuk Kelompok Rentan,28.5,0.0,4.0,4.0
2018-05-19,Jakarta Selatan,34.55,98.2,Sedang,28.5,0.0,4.0,4.0
2018-05-20,Jakarta Pusat,33.9,96.8,Sedang,29.06,0.0,4.0,2.4
2018-05-20,Jakarta Selatan,44.45,123.0,Tidak Sehat Untuk Kelompok Rentan,29.06,0.0,4.0,2.4
2018-05-21,Jakarta Pusat,46.05,127.0,Tidak Sehat Untuk Kelompok Rentan,29.39,0.0,4.3,2.3
2018-05-21,Jakarta Selatan,34.95,99.1,Sedang,29.39,0.0,4.3,2.3
2018-05-22,Jakarta Selatan,40.1,112.3,Tidak Sehat Untuk Kelompok Rentan,30.33,0.0,4.3,2.7
2018-05-22,Jakarta Pusat,29.05,86.6,Sedang,30.33,0.0,4.3,2.7
2018-05-23,Jakarta Pusat,15.55,58.3,Sedang,28.67,0.0,4.0,2.4
2018-05-23,Jakarta Selatan,21.6,71.0,Sedang,28.67,0.0,4.0,2.4
2018-05-24,Jakarta Selatan,12.5,51.8,Sedang,29.5,0.0,4.0,1.9
2018-05-24,Jakarta Pusat,20.8,69.3,Sedang,29.5,0.0,4.0,1.9
2018-05-25,Jakarta Pusat,38.15,107.5,Tidak Sehat Untuk Kelompok Rentan,28.33,1.02,3.7,2.1
2018-05-25,Jakarta Selatan,56.8,151.7,Tidak Sehat,28.33,1.02,3.7,2.1
2018-05-26,Jakarta Pusat,46.5,128.1,Tidak Sehat Untuk Kelompok Rentan,30.06,0.0,4.2,1.7
2018-05-26,Jakarta Selatan,56.85,151.7,Tidak Sehat,30.06,0.0,4.2,1.7
2018-05-27,Jakarta Selatan,37.25,105.3,Tidak Sehat Untuk Kelompok Rentan,29.67,0.0,4.0,2.4
2018-05-27,Jakarta Pusat,50.25,137.3,Tidak Sehat Untuk Kelompok Rentan,29.67,0.0,4.0,2.4
2018-05-28,Jakarta Pusat,49.8,136.2,Tidak Sehat Untuk Kelompok Rentan,29.56,0.0,4.0,2.8
2018-05-28,Jakarta Selatan,61.75,154.2,Tidak Sehat,29.56,0.0,4.0,2.8
2018-05-29,Jakarta Selatan,70.3,158.6,Tidak Sehat,29.11,0.0,4.3,2.6
2018-05-29,Jakarta Pusat,48.05,131.9,Tidak Sehat Untuk Kelompok Rentan,29.11,0.0,4.3,2.6
2018-05-30,Jakarta Pusat,79.45,163.4,Tidak Sehat,29.89,0.0,4.0,1.9
2018-05-30,Jakarta Selatan,56.0,151.3,Tidak Sehat,29.89,0.0,4.0,1.9
2018-05-31,Jakarta Pusat,57.8,152.2,Tidak Sehat,28.94,0.0,3.8,1.0
2018-05-31,Jakarta Selatan,73.1,160.1,Tidak Sehat,28.94,0.0,3.8,1.0
2018-06-01,Jakarta Pusat,37.95,107.0,Tidak Sehat Untuk Kelompok Rentan,29.28,0.0,4.0,0.7
2018-06-01,Jakarta Selatan,50.0,136.7,Tidak Sehat Untuk Kelompok Rentan,29.28,0.0,4.0,0.7
2018-06-02,Jakarta Pusat,47.35,130.2,Tidak Sehat Untuk Kelompok Rentan,29.61,0.0,4.3,2.4
2018-06-02,Jakarta Selatan,67.45,157.2,Tidak Sehat,29.61,0.0,4.3,2.4
2018-06-03,Jakarta Pusat,71.65,159.3,Tidak Sehat,29.89,0.0,4.1,2.4
2018-06-03,Jakarta Selatan,58.3,152.4,Tidak Sehat,29.89,0.0,4.1,2.4
2018-06-04,Jakarta Pusat,54.15,146.9,Tidak Sehat Untuk Kelompok Rentan,29.44,0.0,4.0,2.0
2018-06-04,Jakarta Selatan,62.75,154.7,Tidak Sehat,29.44,0.0,4.0,2.0
2018-06-05,Jakarta Pusat,41.65,116.1,Tidak Sehat Untuk Kelompok Rentan,29.61,0.0,4.0,2.0
2018-06-05,Jakarta Selatan,52.2,142.1,Tidak Sehat Untuk Kelompok Rentan,29.61,0.0,4.0,2.0
2018-06-06,Jakarta Pusat,62.25,154.5,Tidak Sehat,29.67,0.0,4.3,2.1
2018-06-06,Jakarta Selatan,49.65,135.8,Tidak Sehat Untuk Kelompok Rentan,29.67,0.0,4.3,2.1
2018-06-07,Jakarta Pusat,55.65,151.1,Tidak Sehat,29.5,0.0,4.0,2.4
2018-06-07,Jakarta Selatan,69.5,158.2,Tidak Sehat,29.5,0.0,4.0,2.4
2018-06-08,Jakarta Selatan,49.4,135.2,Tidak Sehat Untuk Kelompok Rentan,29.44,0.0,4.0,1.4
2018-06-08,Jakarta Pusat,62.9,154.8,Tidak Sehat,29.44,0.0,4.0,1.4
2018-06-09,Jakarta Selatan,71.1,159.1,Tidak Sehat,30.06,0.0,4.3,2.7
2018-06-09,Jakarta Pusat,74.9,161.0,Tidak Sehat,30.06,0.0,4.3,2.7
2018-06-10,Jakarta Selatan,62.85,154.8,Tidak Sehat,29.94,0.0,4.3,2.3
2018-06-10,Jakarta Pusat,67.85,157.4,Tidak Sehat,29.94,0.0,4.3,2.3
2018-06-11,Jakarta Pusat,63.25,155.0,Tidak Sehat,30.39,0.0,4.3,2.1
2018-06-11,Jakarta Selatan,51.55,140.5,Tidak Sehat Untuk Kelompok Rentan,30.39,0.0,4.3,2.1
2018-06-12,Jakarta Pusat,57.1,151.8,Tidak Sehat,28.89,1.02,4.0,2.3
2018-06-12,Jakarta Selatan,51.6,140.6,Tidak Sehat Untuk Kelompok Rentan,28.89,1.02,4.0,2.3
2018-06-13,Jakarta Selatan,45.25,125.0,Tidak Sehat Untuk Kelompok Rentan,29.83,0.0,4.3,2.7
2018-06-13,Jakarta Pusat,36.2,102.7,Tidak Sehat Untuk Kelompok Rentan,29.83,0.0,4.3,2.7
2018-06-14,Jakarta Pusat,36.25,102.8,Tidak Sehat Untuk Kelompok Rentan,30.06,0.0,3.9,2.3
2018-06-14,Jakarta Selatan,30.5,89.7,Sedang,30.06,0.0,3.9,2.3
2018-06-15,Jakarta Pusat,39.45,110.7,Tidak Sehat Untuk Kelompok Rentan,29.39,0.0,4.2,2.9
2018-06-15,Jakarta Selatan,44.85,124.0,Tidak Sehat Untuk Kelompok Rentan,29.39,0.0,4.2,2.9
2018-06-16,Jakarta Pusat,49.3,135.0,Tidak Sehat Untuk Kelompok Rentan,29.39,0.0,3.9,2.0
2018-06-16,Jakarta Selatan,43.6,120.9,Tidak Sehat Untuk Kelompok Rentan,29.39,0.0,3.9,2.0
2018-06-17,Jakarta Pusat,28.95,86.4,Sedang,29.72,0.0,4.0,3.0
2018-06-17,Jakarta Selatan,38.65,108.8,Tidak Sehat Untuk Kelompok Rentan,29.72,0.0,4.0,3.0
2018-06-18,Jakarta Pusat,32.75,94.4,Sedang,29.67,0.0,4.3,3.2
2018-06-18,Jakarta Selatan,22.6,73.1,Sedang,29.67,0.0,4.3,3.2
2018-06-19,Jakarta Pusat,38.9,109.4,Tidak Sehat Untuk Kelompok Rentan,29.67,0.0,4.3,2.0
2018-06-19,Jakarta Selatan,34.35,97.8,Sedang,29.67,0.0,4.3,2.0
2018-06-20,Jakarta Pusat,38.4,108.1,Tidak Sehat Untuk Kelompok Rentan,30.28,0.0,3.9,3.9
2018-06-20,Jakarta Selatan,44.95,124.3,Tidak Sehat Untuk Kelompok Rentan,30.28,0.0,3.9,3.9
2018-06-21,Jakarta Pusat,30.65,90.0,Sedang,29.44,0.0,4.0,4.6
2018-06-21,Jakarta Selatan,21.8,71.4,Sedang,29.44,0.0,4.0,4.6
2018-06-22,Jakarta Pusat,45.55,125.7,Tidak Sehat Untuk Kelompok Rentan,29.56,0.0,4.1,3.5
2018-06-22,Jakarta Selatan,39.2,110.1,Tidak Sehat Untuk Kelompok Rentan,29.56,0.0,4.1,3.5
2018-06-23,Jakarta Pusat,40.7,113.8,Tidak Sehat Untuk Kelompok Rentan,29.94,0.0,4.3,2.5
2018-06-23,Jakarta Selatan,34.15,97.4,Sedang,29.94,0.0,4.3,2.5
2018-06-24,Jakarta Selatan,39.35,110.5,Tidak Sehat Untuk Kelompok Rentan,27.72,0.25,4.1,2.4
2018-06-24,Jakarta Pusat,29.9,88.4,Sedang,27.72,0.25,4.1,2.4
2018-06-25,Jakarta Selatan,19.85,67.3,Sedang,24.83,7.11,3.7,0.5
2018-06-25,Jakarta Pusat,14.3,55.6,Sedang,24.83,7.11,3.7,0.5
2018-06-26,Jakarta Selatan,48.05,131.9,Tidak Sehat Untuk Kelompok Rentan,26.39,1.02,3.7,2.0
2018-06-26,Jakarta Pusat,31.1,91.0,Sedang,26.39,1.02,3.7,2.0
2018-06-27,Jakarta Selatan,43.3,120.2,Tidak Sehat Untuk Kelompok Rentan,28.28,0.0,4.0,2.0
2018-06-27,Jakarta Pusat,37.85,106.8,Tidak Sehat Untuk Kelompok Rentan,28.28,0.0,4.0,2.0
2018-06-28,Jakarta Selatan,50.4,137.7,Tidak Sehat Untuk Kelompok Rentan,27.78,0.0,4.2,1.9
2018-06-28,Jakarta Pusat,58.75,152.7,Tidak Sehat,27.78,0.0,4.2,1.9
2018-06-29,Jakarta Pusat,68.3,157.6,Tidak Sehat,28.22,0.0,4.0,4.0
2018-06-29,Jakarta Selatan,55.3,149.8,Tidak Sehat Untuk Kelompok Rentan,28.22,0.0,4.0,4.0
2018-06-30,Jakarta Pusat,62.9,154.8,Tidak Sehat,28.56,0.0,4.0,1.9
2018-06-30,Jakarta Selatan,45.05,124.5,Tidak Sehat Untuk Kelompok Rentan,28.56,0.0,4.0,1.9
2018-07-01,Jakarta Pusat,58.9,152.8,Tidak Sehat,28.28,0.0,4.0,3.4
2018-07-01,Jakarta Selatan,68.75,157.8,Tidak Sehat,28.28,0.0,4.0,3.4
2018-07-02,Jakarta Pusat,62.95,154.8,Tidak Sehat,28.61,0.0,4.3,1.2
2018-07-02,Jakarta Selatan,49.45,135.3,Tidak Sehat Untuk Kelompok Rentan,28.61,0.0,4.3,1.2
2018-07-03,Jakarta Pusat,74.7,160.9,Tidak Sehat,28.5,0.0,4.0,2.3
2018-07-03,Jakarta Selatan,84.8,166.1,Tidak Sehat,28.5,0.0,4.0,2.3
2018-07-04,Jakarta Pusat,80.2,163.8,Tidak Sehat,28.83,0.0,4.0,0.9
2018-07-04,Jakarta Selatan,70.9,159.0,Tidak Sehat,28.83,0.0,4.0,0.9
2018-07-05,Jakarta Pusat,47.9,131.5,Tidak Sehat Untuk Kelompok Rentan,28.5,0.0,4.0,2.8
2018-07-05,Jakarta Selatan,33.6,96.2,Sedang,28.5,0.0,4.0,2.8
2018-07-06,Jakarta Pusat,36.55,103.6,Tidak Sehat Untuk Kelompok Rentan,27.89,0.0,4.2,0.8
2018-07-06,Jakarta Selatan,24.7,77.5,Sedang,27.89,0.0,4.2,0.8
2018-07-07,Jakarta Pusat,62.25,154.5,Tidak Sehat,28.28,0.0,4.0,1.8
2018-07-07,Jakarta Selatan,55.5,151.0,Tidak Sehat Untuk Kelompok Rentan,28.28,0.0,4.0,1.8
2018-07-08,Jakarta Pusat,64.25,155.5,Tidak Sehat,29.06,0.0,4.0,1.2
2018-07-08,Jakarta Selatan,57.2,151.9,Tidak Sehat,29.06,0.0,4.0,1.2
2018-07-09,Jakarta Selatan,50.2,137.2,Tidak Sehat Untuk Kelompok Rentan,29.06,0.0,4.0,1.4
2018-07-09,Jakarta Pusat,63.1,154.9,Tidak Sehat,29.06,0.0,4.0,1.4
2018-07-10,Jakarta Selatan,75.0,161.1,Tidak Sehat,29.06,0.0,4.3,2.4
2018-07-10,Jakarta Pusat,59.7,153.2,Tidak Sehat,29.06,0.0,4.3,2.4
2018-07-11,Jakarta Selatan,70.6,158.8,Tidak Sehat,28.61,0.0,4.0,2.3
2018-07-11,Jakarta Pusat,56.0,151.3,Tidak Sehat,28.61,0.0,4.0,2.3
2018-07-12,Jakarta Selatan,60.0,153.3,Tidak Sehat,28.5,0.0,4.0,0.4
2018-07-12,Jakarta Pusat,52.1,141.9,Tidak Sehat Untuk Kelompok Rentan,28.5,0.0,4.0,0.4
2018-07-13,Jakarta Selatan,59.85,153.2,Tidak Sehat,28.39,0.0,4.0,2.3
2018-07-13,Jakarta Pusat,49.75,136.1,Tidak Sehat Untuk Kelompok Rentan,28.39,0.0,4.0,2.3
2018-07-14,Jakarta Selatan,81.1,164.2,Tidak Sehat,28.5,0.0,4.2,2.2
2018-07-14,Jakarta Pusat,71.0,159.0,Tidak Sehat,28.5,0.0,4.2,2.2
2018-07-15,Jakarta Selatan,41.9,116.8,Tidak Sehat Untuk Kelompok Rentan,28.33,0.0,4.2,2.3
2018-07-15,Jakarta Pusat,27.25,82.9,Sedang,28.33,0.0,4.2,2.3
2018-07-16,Jakarta Selatan,42.15,117.4,Tidak Sehat Untuk Kelompok Rentan,28.06,0.0,3.9,1.3
2018-07-16,Jakarta Pusat,30.4,89.5,Sedang,28.06,0.0,3.9,1.3
2018-07-17,Jakarta Pusat,62.45,154.6,Tidak Sehat,28.44,0.0,4.0,2.3
2018-07-17,Jakarta Selatan,54.35,147.4,Tidak Sehat Untuk Kelompok Rentan,28.44,0.0,4.0,2.3
2018-07-18,Jakarta Selatan,74.45,160.8,Tidak Sehat,28.67,0.0,4.2,1.6
2018-07-18,Jakarta Pusat,58.65,152.6,Tidak Sehat,28.67,0.0,4.2,1.6
2018-07-19,Jakarta Pusat,77.75,162.5,Tidak Sehat,28.39,0.0,4.2,2.0
2018-07-19,Jakarta Selatan,65.15,156.0,Tidak Sehat,28.39,0.0,4.2,2.0
2018-07-20,Jakarta Pusat,65.0,155.9,Tidak Sehat,29.28,0.0,4.0,3.3
2018-07-20,Jakarta Selatan,48.4,132.8,Tidak Sehat Untuk Kelompok Rentan,29.28,0.0,4.0,3.3
2018-07-21,Jakarta Pusat,68.75,157.8,Tidak Sehat,29.39,0.0,3.9,2.4
2018-07-21,Jakarta Selatan,56.75,151.6,Tidak Sehat,29.39,0.0,3.9,2.4
2018-07-22,Jakarta Pusat,73.4,160.2,Tidak Sehat,29.28,0.0,4.0,3.5
2018-07-22,Jakarta Selatan,67.35,157.1,Tidak Sehat,29.28,0.0,4.0,3.5
2018-07-23,Jakarta Selatan,62.8,154.8,Tidak Sehat,29.0,0.0,4.2,2.9
2018-07-23,Jakarta Pusat,48.3,132.5,Tidak Sehat Untuk Kelompok Rentan,29.0,0.0,4.2,2.9
2018-07-24,Jakarta Selatan,39.8,111.6,Tidak Sehat Untuk Kelompok Rentan,28.83,0.0,4.3,2.5
2018-07-24,Jakarta Pusat,80.3,163.8,Tidak Sehat,28.83,0.0,4.3,2.5
2018-07-25,Jakarta Selatan,59.8,153.2,Tidak Sehat,28.67,14.99,3.9,2.8
2018-07-25,Jakarta Pusat,70.4,158.7,Tidak Sehat,28.67,14.99,3.9,2.8
2018-07-26,Jakarta Pusat,57.2,151.9,Tidak Sehat,28.5,0.0,4.0,1.3
2018-07-26,Jakarta Selatan,73.55,160.3,Tidak Sehat,28.5,0.0,4.0,1.3
2018-07-27,Jakarta Pusat,58.7,152.7,Tidak Sehat,28.5,0.0,4.0,2.0
2018-07-27,Jakarta Selatan,68.2,157.6,Tidak Sehat,28.5,0.0,4.0,2.0
2018-07-28,Jakarta Pusat,64.85,155.8,Tidak Sehat,28.39,0.0,4.5,2.3
2018-07-28,Jakarta Selatan,75.35,161.2,Tidak Sehat,28.39,0.0,4.5,2.3
2018-07-29,Jakarta Selatan,68.0,157.5,Tidak Sehat,27.44,0.0,4.3,2.1
2018-07-29,Jakarta Pusat,70.25,158.6,Tidak Sehat,27.44,0.0,4.3,2.1
2018-07-30,Jakarta Pusat,90.3,169.0,Tidak Sehat,28.06,0.0,4.0,3.4
2018-07-30,Jakarta Selatan,88.1,167.8,Tidak Sehat,28.06,0.0,4.0,3.4
2018-07-31,Jakarta Pusat,72.4,159.7,Tidak Sehat,28.72,0.0,3.8,3.6
2018-07-31,Jakarta Selatan,79.5,163.4,Tidak Sehat,28.72,0.0,3.8,3.6
2018-08-01,Jakarta Selatan,71.75,159.4,Tidak Sehat,28.28,0.0,4.0,0.7
2018-08-01,Jakarta Pusat,77.65,162.4,Tidak Sehat,28.28,0.0,4.0,0.7
2018-08-02,Jakarta Pusat,50.15,137.1,Tidak Sehat Untuk Kelompok Rentan,28.11,0.0,4.4,2.5
2018-08-02,Jakarta Selatan,55.75,151.1,Tidak Sehat,28.11,0.0,4.4,2.5
2018-08-03,Jakarta Selatan,67.1,157.0,Tidak Sehat,27.89,0.0,4.0,3.8
2018-08-03,Jakarta Pusat,35.5,115.8,Tidak Sehat Untuk Kelompok Rentan,27.89,0.0,4.0,3.8
2018-08-04,Jakarta Pusat,35.5,157.0,Tidak Sehat,27.61,0.0,4.2,1.7
2018-08-04,Jakarta Selatan,45.5,125.6,Tidak Sehat Untuk Kelompok Rentan,27.61,0.0,4.2,1.7
2018-08-05,Jakarta Selatan,67.1,157.0,Tidak Sehat,27.78,0.0,4.0,2.5
2018-08-05,Jakarta Pusat,35.5,152.5,Tidak Sehat,27.78,0.0,4.0,2.5
2018-08-06,Jakarta Pusat,35.5,123.8,Tidak Sehat Untuk Kelompok Rentan,28.06,0.0,4.0,2.2
2018-08-06,Jakarta Selatan,47.3,130.1,Tidak Sehat Untuk Kelompok Rentan,28.06,0.0,4.0,2.2
2018-08-07,Jakarta Selatan,57.85,152.2,Tidak Sehat,28.11,0.0,4.3,2.3
2018-08-07,Jakarta Pusat,71.75,159.4,Tidak Sehat,28.11,0.0,4.3,2.3
2018-08-08,Jakarta Pusat,68.25,157.6,Tidak Sehat,27.22,0.0,4.3,1.4
2018-08-08,Jakarta Selatan,81.25,164.3,Tidak Sehat,27.22,0.0,4.3,1.4
2018-08-09,Jakarta Pusat,58.1,152.3,Tidak Sehat,28.67,0.0,3.9,2.3
2018-08-09,Jakarta Selatan,83.55,165.5,Tidak Sehat,28.67,0.0,3.9,2.3
2018-08-10,Jakarta Pusat,46.55,128.2,Tidak Sehat Untuk Kelompok Rentan,27.72,0.25,3.8,3.5
2018-08-10,Jakarta Selatan,35.5,122.2,Tidak Sehat Untuk Kelompok Rentan,27.72,0.25,3.8,3.5
2018-08-11,Jakarta Pusat,37.9,106.9,Tidak Sehat Untuk Kelompok Rentan,28.33,0.0,4.0,1.7
2018-08-11,Jakarta Selatan,35.5,128.2,Tidak Sehat Untuk Kelompok Rentan,28.33,0.0,4.0,1.7
2018-08-12,Jakarta Pusat,36.0,102.2,Tidak Sehat Untuk Kelompok Rentan,28.67,0.0,4.3,1.0
2018-08-12,Jakarta Selatan,35.5,128.2,Tidak Sehat Untuk Kelompok Rentan,28.67,0.0,4.3,1.0
2018-08-13,Jakarta Selatan,35.5,94.7,Sedang,29.39,0.0,4.3,2.5
2018-08-13,Jakarta Pusat,46.55,128.2,Tidak Sehat Untuk Kelompok Rentan,29.39,0.0,4.3,2.5
2018-08-14,Jakarta Pusat,46.55,128.2,Tidak Sehat Untuk Kelompok Rentan,29.0,0.0,4.0,3.0
2018-08-14,Jakarta Selatan,35.5,129.7,Tidak Sehat Untuk Kelompok Rentan,29.0,0.0,4.0,3.0
2018-08-15,Jakarta Pusat,46.55,128.2,Tidak Sehat Untuk Kelompok Rentan,29.0,0.0,4.0,2.8
2018-08-15,Jakarta Selatan,35.5,124.3,Tidak Sehat Untuk Kelompok Rentan,29.0,0.0,4.0,2.8
2018-08-16,Jakarta Pusat,41.9,116.8,Tidak Sehat Untuk Kelompok Rentan,28.44,0.0,4.0,1.9
2018-08-16,Jakarta Selatan,35.5,128.2,Tidak Sehat Untuk Kelompok Rentan,28.44,0.0,4.0,1.9
2018-08-17,Jakarta Pusat,46.55,128.2,Tidak Sehat Untuk Kelompok Rentan,28.11,0.0,4.0,2.5
2018-08-17,Jakarta Selatan,35.5,109.6,Tidak Sehat Untuk Kelompok Rentan,28.11,0.0,4.0,2.5
2018-08-18,Jakarta Selatan,35.5,107.2,Tidak Sehat Untuk Kelompok Rentan,27.33,0.0,4.3,1.9
2018-08-18,Jakarta Pusat,46.55,128.2,Tidak Sehat Untuk Kelompok Rentan,27.33,0.0,4.3,1.9
2018-08-19,Jakarta Selatan,35.5,136.8,Tidak Sehat Untuk Kelompok Rentan,28.44,0.0,4.2,1.9
2018-08-19,Jakarta Pusat,46.55,128.2,Tidak Sehat Untuk Kelompok Rentan,28.44,0.0,4.2,1.9
2018-08-20,Jakarta Pusat,38.45,108.3,Tidak Sehat Untuk Kelompok Rentan,29.39,0.0,4.0,2.5
2018-08-20,Jakarta Selatan,35.5,128.2,Tidak Sehat Untuk Kelompok Rentan,29.39,0.0,4.0,2.5
2018-08-21,Jakarta Selatan,35.5,113.8,Tidak Sehat Untuk Kelompok Rentan,28.94,0.0,4.0,2.8
2018-08-21,Jakarta Pusat,46.55,128.2,Tidak Sehat Untuk Kelompok Rentan,28.94,0.0,4.0,2.8
2018-08-22,Jakarta Selatan,35.5,128.2,Tidak Sehat Untuk Kelompok Rentan,28.89,0.0,4.0,1.7
2018-08-22,Jakarta Pusat,40.3,112.8,Tidak Sehat Untuk Kelompok Rentan,28.89,0.0,4.0,1.7
2018-08-23,Jakarta Pusat,43.65,121.1,Tidak Sehat Untuk Kelompok Rentan,28.5,0.0,4.0,2.1
2018-08-23,Jakarta Selatan,35.5,128.2,Tidak Sehat Untuk Kelompok Rentan,28.5,0.0,4.0,2.1
2018-08-24,Jakarta Selatan,35.5,104.4,Tidak Sehat Untuk Kelompok Rentan,28.89,0.0,4.3,1.7
2018-08-24,Jakarta Pusat,44.5,123.2,Tidak Sehat Untuk Kelompok Rentan,28.89,0.0,4.3,1.7
2018-08-25,Jakarta Pusat,46.2,127.3,Tidak Sehat Untuk Kelompok Rentan,28.94,0.0,4.0,2.5
2018-08-25,Jakarta Selatan,53.5,145.3,Tidak Sehat Untuk Kelompok Rentan,28.94,0.0,4.0,2.5
2018-08-26,Jakarta Selatan,40.75,113.9,Tidak Sehat Untuk Kelompok Rentan,28.89,0.0,4.2,3.0
2018-08-26,Jakarta Pusat,55.9,151.2,Tidak Sehat,28.89,0.0,4.2,3.0
2018-08-27,Jakarta Selatan,52.7,143.4,Tidak Sehat Untuk Kelompok Rentan,29.33,0.0,4.0,2.9
2018-08-27,Jakarta Pusat,60.95,153.8,Tidak Sehat,29.33,0.0,4.0,2.9
2018-08-28,Jakarta Selatan,35.5,155.5,Tidak Sehat,29.11,0.0,4.0,2.9
2018-08-28,Jakarta Pusat,45.45,125.5,Tidak Sehat Untuk Kelompok Rentan,29.11,0.0,4.0,2.9
2018-08-29,Jakarta Selatan,35.5,153.7,Tidak Sehat,28.56,0.0,4.0,3.3
2018-08-29,Jakarta Pusat,52.3,142.4,Tidak Sehat Untuk Kelompok Rentan,28.56,0.0,4.0,3.3
2018-08-30,Jakarta Selatan,58.9,152.8,Tidak Sehat,29.17,0.0,4.3,1.5
2018-08-30,Jakarta Pusat,49.55,135.6,Tidak Sehat Untuk Kelompok Rentan,29.17,0.0,4.3,1.5
2018-08-31,Jakarta Selatan,35.95,102.1,Tidak Sehat Untuk Kelompok Rentan,29.06,0.0,4.3,2.4
2018-08-31,Jakarta Pusat,43.05,119.6,Tidak Sehat Untuk Kelompok Rentan,29.06,0.0,4.3,2.4
2018-09-01,Jakarta Selatan,21.6,71.0,Sedang,28.17,0.0,3.9,2.4
2018-09-01,Jakarta Pusat,37.3,105.4,Tidak Sehat Untuk Kelompok Rentan,28.17,0.0,3.9,2.4
2018-09-02,Jakarta Pusat,44.5,123.2,Tidak Sehat Untuk Kelompok Rentan,27.22,18.03,3.7,2.3
2018-09-02,Jakarta Selatan,56.7,151.6,Tidak Sehat,27.22,18.03,3.7,2.3
